Ev,Ho,Nap,Ora,Perc,Ws,Wd
2022,12,23,21,16,0,
2022,12,23,21,17,0,286
2022,12,23,21,18,0,
2022,12,23,21,19,0,
2022,12,23,21,20,0,
2022,12,23,21,21,0,
2022,12,23,21,22,0,82
2022,12,23,21,23,0.1,80
2022,12,23,21,24,0,
2022,12,23,21,25,0,
2022,12,23,21,26,0,
2022,12,23,21,27,0,
2022,12,23,21,28,0,
2022,12,23,21,29,0,
2022,12,23,21,30,0,
2022,12,23,21,31,0,
2022,12,23,21,32,0,
2022,12,23,21,33,0,
2022,12,23,21,34,0,
2022,12,23,21,35,0,
2022,12,23,21,36,0,
2022,12,23,21,37,0,
2022,12,23,21,38,0,
2022,12,23,21,39,0,
2022,12,23,21,40,0,
2022,12,23,21,41,0,
2022,12,23,21,42,0,
2022,12,23,21,43,0,
2022,12,23,21,44,0,
2022,12,23,21,45,0,
2022,12,23,21,46,0,
2022,12,23,21,47,0,
2022,12,23,21,48,0,
2022,12,23,21,49,0,
2022,12,23,21,50,0,
2022,12,23,21,51,0,
2022,12,23,21,52,0,
2022,12,23,21,53,0,
2022,12,23,21,54,0,
2022,12,23,21,55,0,
2022,12,23,21,56,0,
2022,12,23,21,57,0,
2022,12,23,21,58,0,
2022,12,23,21,59,0,
2022,12,23,22,0,0,
2022,12,23,22,1,0,
2022,12,23,22,2,0,
2022,12,23,22,3,0,
2022,12,23,22,4,0,
2022,12,23,22,5,0,
2022,12,23,22,6,0,
2022,12,23,22,7,0,
2022,12,23,22,8,0,
2022,12,23,22,9,0,
2022,12,23,22,10,0,
2022,12,23,22,11,0,
2022,12,23,22,12,0,
2022,12,23,22,13,0,
2022,12,23,22,14,0,
2022,12,23,22,15,0,
2022,12,23,22,16,0,
2022,12,23,22,17,0,
2022,12,23,22,18,0,
2022,12,23,22,19,0,
2022,12,23,22,20,0,
2022,12,23,22,21,0,
2022,12,23,22,22,0,
2022,12,23,22,23,0,
2022,12,23,22,24,0,
2022,12,23,22,25,0,
2022,12,23,22,26,0,
2022,12,23,22,27,0,
2022,12,23,22,28,0,
2022,12,23,22,29,0,
2022,12,23,22,30,0,
2022,12,23,22,31,0,
2022,12,23,22,32,0,
2022,12,23,22,33,0,
2022,12,23,22,34,0,
2022,12,23,22,35,0,
2022,12,23,22,36,0,
2022,12,23,22,37,0,
2022,12,23,22,38,0,
2022,12,23,22,39,0.4,278
2022,12,23,22,40,0.4,268
2022,12,23,22,41,0.4,277
2022,12,23,22,42,0,234
2022,12,23,22,43,0.7,256
2022,12,23,22,44,0,258
2022,12,23,22,45,0.2,271
2022,12,23,22,46,0.3,296
2022,12,23,22,47,0.3,338
2022,12,23,22,48,0.3,300
2022,12,23,22,49,0.2,157
2022,12,23,22,50,0.4,161
2022,12,23,22,51,0.4,167
2022,12,23,22,52,0.5,152
2022,12,23,22,53,0.6,163
2022,12,23,22,54,0,
2022,12,23,22,55,0,
2022,12,23,22,56,0,117
2022,12,23,22,57,0,
2022,12,23,22,58,0,
2022,12,23,22,59,0,
2022,12,23,23,0,0.2,76
2022,12,23,23,1,0.4,80
2022,12,23,23,2,0,92
2022,12,23,23,3,0,96
2022,12,23,23,4,0.7,81
2022,12,23,23,5,0.3,52
2022,12,23,23,6,0.3,84
2022,12,23,23,7,0.2,65
2022,12,23,23,8,0.1,50
2022,12,23,23,9,0.3,41
2022,12,23,23,10,0.3,23
2022,12,23,23,11,0.4,14
2022,12,23,23,12,0.1,18
2022,12,23,23,13,0,
2022,12,23,23,14,0,
2022,12,23,23,15,0.4,353
2022,12,23,23,16,0.6,343
2022,12,23,23,17,0.4,301
2022,12,23,23,18,0,
2022,12,23,23,19,0.1,308
2022,12,23,23,20,0.8,306
2022,12,23,23,21,1.4,297
2022,12,23,23,22,0.9,309
2022,12,23,23,23,1.4,290
2022,12,23,23,24,2.1,287
2022,12,23,23,25,2.4,281
2022,12,23,23,26,1.8,288
2022,12,23,23,27,2,278
2022,12,23,23,28,1.8,285
2022,12,23,23,29,1.6,276
2022,12,23,23,30,1.1,279
2022,12,23,23,31,1.4,290
2022,12,23,23,32,0.6,292
2022,12,23,23,33,0.1,266
2022,12,23,23,34,0.9,245
2022,12,23,23,35,0.2,197
2022,12,23,23,36,0.5,191
2022,12,23,23,37,0.8,190
2022,12,23,23,38,0.9,187
2022,12,23,23,39,0.8,178
2022,12,23,23,40,0.5,169
2022,12,23,23,41,0.8,161
2022,12,23,23,42,0.7,171
2022,12,23,23,43,1,178
2022,12,23,23,44,0.7,179
2022,12,23,23,45,1.1,186
2022,12,23,23,46,0.3,204
2022,12,23,23,47,0.8,
2022,12,23,23,48,0.4,203
2022,12,23,23,49,0.5,216
2022,12,23,23,50,0.7,218
2022,12,23,23,51,0.3,226
2022,12,23,23,52,0,
2022,12,23,23,53,0,
2022,12,23,23,54,0,
2022,12,23,23,55,0,
2022,12,23,23,56,0,
2022,12,23,23,57,0,
2022,12,23,23,58,0,
2022,12,23,23,59,0,
2022,12,24,0,0,0,
2022,12,24,0,1,0.2,292
2022,12,24,0,2,1.9,298
2022,12,24,0,3,1.2,283
2022,12,24,0,4,1.9,275
2022,12,24,0,5,1.1,237
2022,12,24,0,6,1.1,174
2022,12,24,0,7,0.6,171
2022,12,24,0,8,0.5,234
2022,12,24,0,9,0.7,300
2022,12,24,0,10,0.9,316
2022,12,24,0,11,1.6,311
2022,12,24,0,12,2.1,307
2022,12,24,0,13,2.1,307
2022,12,24,0,14,2.8,295
2022,12,24,0,15,3,277
2022,12,24,0,16,3.6,286
2022,12,24,0,17,2.6,286
2022,12,24,0,18,2.5,277
2022,12,24,0,19,1.9,279
2022,12,24,0,20,2,277
2022,12,24,0,21,1.2,290
2022,12,24,0,22,2,272
2022,12,24,0,23,2.8,265
2022,12,24,0,24,1.6,252
2022,12,24,0,25,1.8,278
2022,12,24,0,26,1.7,271
2022,12,24,0,27,1.1,254
2022,12,24,0,28,1.3,244
2022,12,24,0,29,1.7,265
2022,12,24,0,30,1.1,268
2022,12,24,0,31,0.3,250
2022,12,24,0,32,0.5,204
2022,12,24,0,33,1.1,223
2022,12,24,0,34,1.2,201
2022,12,24,0,35,0.8,223
2022,12,24,0,36,1,217
2022,12,24,0,37,0.9,193
2022,12,24,0,38,0.9,195
2022,12,24,0,39,1,213
2022,12,24,0,40,0.3,229
2022,12,24,0,41,0.1,202
2022,12,24,0,42,0.4,188
2022,12,24,0,43,0.2,194
2022,12,24,0,44,0,221
2022,12,24,0,45,0.4,257
2022,12,24,0,46,0.1,195
2022,12,24,0,47,0.5,244
2022,12,24,0,48,0.9,222
2022,12,24,0,49,0.8,229
2022,12,24,0,50,1,230
2022,12,24,0,51,1.3,221
2022,12,24,0,52,0.5,202
2022,12,24,0,53,0.8,205
2022,12,24,0,54,0.5,215
2022,12,24,0,55,0.4,224
2022,12,24,0,56,0.7,218
2022,12,24,0,57,0.7,210
2022,12,24,0,58,0.7,195
2022,12,24,0,59,0.4,233
2022,12,24,1,0,1,253
2022,12,24,1,1,0.5,249
2022,12,24,1,2,0.5,245
2022,12,24,1,3,0.8,278
2022,12,24,1,4,1.2,266
2022,12,24,1,5,2,245
2022,12,24,1,6,1.3,240
2022,12,24,1,7,2.1,267
2022,12,24,1,8,2.4,270
2022,12,24,1,9,2,277
2022,12,24,1,10,2,260
2022,12,24,1,11,1.8,268
2022,12,24,1,12,2.3,260
2022,12,24,1,13,2.9,261
2022,12,24,1,14,3,273
2022,12,24,1,15,2.3,259
2022,12,24,1,16,1.9,248
2022,12,24,1,17,2.3,249
2022,12,24,1,18,2.9,258
2022,12,24,1,19,2.6,255
2022,12,24,1,20,2,260
2022,12,24,1,21,1,240
2022,12,24,1,22,0.6,249
2022,12,24,1,23,0.6,276
2022,12,24,1,24,0.3,235
2022,12,24,1,25,0.4,183
2022,12,24,1,26,0.6,204
2022,12,24,1,27,0.7,204
2022,12,24,1,28,0.1,192
2022,12,24,1,29,0,85
2022,12,24,1,30,0.1,262
2022,12,24,1,31,0,
2022,12,24,1,32,0,
2022,12,24,1,33,0,231
2022,12,24,1,34,1.2,269
2022,12,24,1,35,1.6,273
2022,12,24,1,36,2,249
2022,12,24,1,37,2.2,263
2022,12,24,1,38,1.8,249
2022,12,24,1,39,2.1,239
2022,12,24,1,40,1.9,251
2022,12,24,1,41,1.3,221
2022,12,24,1,42,1.7,231
2022,12,24,1,43,1.3,226
2022,12,24,1,44,0.7,228
2022,12,24,1,45,0.9,228
2022,12,24,1,46,1.6,230
2022,12,24,1,47,0.8,238
2022,12,24,1,48,0.8,243
2022,12,24,1,49,1.5,236
2022,12,24,1,50,0.5,235
2022,12,24,1,51,0.8,235
2022,12,24,1,52,0.8,209
2022,12,24,1,53,1,202
2022,12,24,1,54,0.6,224
2022,12,24,1,55,0.6,201
2022,12,24,1,56,0.9,183
2022,12,24,1,57,1.4,220
2022,12,24,1,58,1.2,217
2022,12,24,1,59,1.2,222
2022,12,24,2,0,1.4,174
2022,12,24,2,1,0.8,152
2022,12,24,2,2,0.7,123
2022,12,24,2,3,0.7,108
2022,12,24,2,4,0.9,76
2022,12,24,2,5,0.8,88
2022,12,24,2,6,1,76
2022,12,24,2,7,1.2,66
2022,12,24,2,8,1.3,64
2022,12,24,2,9,0.9,80
2022,12,24,2,10,1.3,
2022,12,24,2,11,1.1,91
2022,12,24,2,12,0.9,84
2022,12,24,2,13,0.7,66
2022,12,24,2,14,0.9,57
2022,12,24,2,15,0.5,68
2022,12,24,2,16,1,73
2022,12,24,2,17,0.6,76
2022,12,24,2,18,1,85
2022,12,24,2,19,0.7,83
2022,12,24,2,20,0.2,39
2022,12,24,2,21,0.4,71
2022,12,24,2,22,0.3,61
2022,12,24,2,23,0.9,49
2022,12,24,2,24,0.7,23
2022,12,24,2,25,0.1,8
2022,12,24,2,26,0,
2022,12,24,2,27,0.5,102
2022,12,24,2,28,0.6,96
2022,12,24,2,29,0.2,110
2022,12,24,2,30,0.2,104
2022,12,24,2,31,0.3,133
2022,12,24,2,32,0,89
2022,12,24,2,33,0.3,126
2022,12,24,2,34,0.1,111
2022,12,24,2,35,0.9,106
2022,12,24,2,36,1.2,82
2022,12,24,2,37,0.5,63
2022,12,24,2,38,0.1,168
2022,12,24,2,39,0,39
2022,12,24,2,40,0.1,163
2022,12,24,2,41,0.4,193
2022,12,24,2,42,1,148
2022,12,24,2,43,1.3,158
2022,12,24,2,44,1.7,201
2022,12,24,2,45,1.3,213
2022,12,24,2,46,1.6,210
2022,12,24,2,47,1.7,172
2022,12,24,2,48,0.9,162
2022,12,24,2,49,0.9,168
2022,12,24,2,50,0.8,174
2022,12,24,2,51,0.5,180
2022,12,24,2,52,0.4,163
2022,12,24,2,53,0.1,184
2022,12,24,2,54,0.4,163
2022,12,24,2,55,1.1,144
2022,12,24,2,56,0.8,212
2022,12,24,2,57,0.5,198
2022,12,24,2,58,0.7,130
2022,12,24,2,59,0.4,135
2022,12,24,3,0,0.9,160
2022,12,24,3,1,1.8,201
2022,12,24,3,2,1,176
2022,12,24,3,3,0.8,197
2022,12,24,3,4,1.7,196
2022,12,24,3,5,0.8,
2022,12,24,3,6,1,207
2022,12,24,3,7,1.9,219
2022,12,24,3,8,1.4,229
2022,12,24,3,9,1.7,216
2022,12,24,3,10,2,208
2022,12,24,3,11,1.2,193
2022,12,24,3,12,1.4,205
2022,12,24,3,13,2.3,210
2022,12,24,3,14,0.7,202
2022,12,24,3,15,0.3,232
2022,12,24,3,16,0.5,230
2022,12,24,3,17,0.5,191
2022,12,24,3,18,1.4,172
2022,12,24,3,19,0.8,168
2022,12,24,3,20,1.1,165
2022,12,24,3,21,0.7,191
2022,12,24,3,22,1.8,202
2022,12,24,3,23,1.5,182
2022,12,24,3,24,1.1,172
2022,12,24,3,25,1.7,185
2022,12,24,3,26,0,160
2022,12,24,3,27,0.3,128
2022,12,24,3,28,0.7,99
2022,12,24,3,29,1,127
2022,12,24,3,30,0.7,148
2022,12,24,3,31,1.6,88
2022,12,24,3,32,1,44
2022,12,24,3,33,0.8,83
2022,12,24,3,34,1.4,81
2022,12,24,3,35,1.3,71
2022,12,24,3,36,1.8,68
2022,12,24,3,37,0.9,74
2022,12,24,3,38,0.9,88
2022,12,24,3,39,1.1,86
2022,12,24,3,40,1.4,78
2022,12,24,3,41,1.3,71
2022,12,24,3,42,2.1,68
2022,12,24,3,43,0.9,59
2022,12,24,3,44,0.9,32
2022,12,24,3,45,1.1,150
2022,12,24,3,46,1.4,202
2022,12,24,3,47,0.6,225
2022,12,24,3,48,0.2,44
2022,12,24,3,49,0.3,84
2022,12,24,3,50,0.1,297
2022,12,24,3,51,0.1,78
2022,12,24,3,52,0.5,105
2022,12,24,3,53,0.5,55
2022,12,24,3,54,0.8,85
2022,12,24,3,55,1.1,80
2022,12,24,3,56,1.3,111
2022,12,24,3,57,1.6,97
2022,12,24,3,58,1.2,94
2022,12,24,3,59,1.4,112
2022,12,24,4,0,0.9,98
2022,12,24,4,1,0.9,96
2022,12,24,4,2,0.6,283
2022,12,24,4,3,0.8,328
2022,12,24,4,4,0.4,134
2022,12,24,4,5,0.4,168
2022,12,24,4,6,0.7,257
2022,12,24,4,7,0.8,266
2022,12,24,4,8,0.8,235
2022,12,24,4,9,0.7,213
2022,12,24,4,10,0.4,212
2022,12,24,4,11,1,182
2022,12,24,4,12,0.1,308
2022,12,24,4,13,0.2,191
2022,12,24,4,14,0.5,163
2022,12,24,4,15,0.2,40
2022,12,24,4,16,0.1,63
2022,12,24,4,17,0.3,301
2022,12,24,4,18,0.4,188
2022,12,24,4,19,0,144
2022,12,24,4,20,0.9,204
2022,12,24,4,21,0.6,199
2022,12,24,4,22,0.4,2
2022,12,24,4,23,0.5,329
2022,12,24,4,24,0,
2022,12,24,4,25,0,
2022,12,24,4,26,0,242
2022,12,24,4,27,0.3,236
2022,12,24,4,28,0.8,
2022,12,24,4,29,0.4,
2022,12,24,4,30,1.8,268
2022,12,24,4,31,0.5,24
2022,12,24,4,32,0.2,25
2022,12,24,4,33,1.4,334
2022,12,24,4,34,1,328
2022,12,24,4,35,1.1,327
2022,12,24,4,36,1.4,346
2022,12,24,4,37,0.6,296
2022,12,24,4,38,1.4,359
2022,12,24,4,39,1.4,316
2022,12,24,4,40,2.7,332
2022,12,24,4,41,1.1,312
2022,12,24,4,42,0.8,269
2022,12,24,4,43,0.7,9
2022,12,24,4,44,1.4,302
2022,12,24,4,45,2.5,314
2022,12,24,4,46,2.6,316
2022,12,24,4,47,2.9,315
2022,12,24,4,48,4.5,319
2022,12,24,4,49,2.9,307
2022,12,24,4,50,4.3,313
2022,12,24,4,51,2,335
2022,12,24,4,52,2.1,317
2022,12,24,4,53,3.2,303
2022,12,24,4,54,2.4,299
2022,12,24,4,55,1.6,296
2022,12,24,4,56,3.4,288
2022,12,24,4,57,2.2,265
2022,12,24,4,58,1.3,263
2022,12,24,4,59,1.3,349
2022,12,24,5,0,1.8,315
2022,12,24,5,1,1.6,321
2022,12,24,5,2,1.2,325
2022,12,24,5,3,1.7,328
2022,12,24,5,4,0.6,357
2022,12,24,5,5,0.5,331
2022,12,24,5,6,1.6,296
2022,12,24,5,7,1.1,347
2022,12,24,5,8,1.3,315
2022,12,24,5,9,0.5,336
2022,12,24,5,10,0.2,36
2022,12,24,5,11,1,32
2022,12,24,5,12,0.7,52
2022,12,24,5,13,0.8,61
2022,12,24,5,14,0.8,79
2022,12,24,5,15,0.7,70
2022,12,24,5,16,1.2,69
2022,12,24,5,17,2.1,102
2022,12,24,5,18,1.7,138
2022,12,24,5,19,1.4,122
2022,12,24,5,20,1.8,115
2022,12,24,5,21,1.6,117
2022,12,24,5,22,0.5,138
2022,12,24,5,23,1,151
2022,12,24,5,24,1.2,100
2022,12,24,5,25,0.3,139
2022,12,24,5,26,0.5,159
2022,12,24,5,27,1.3,182
2022,12,24,5,28,0.5,174
2022,12,24,5,29,0.7,125
2022,12,24,5,30,0.4,146
2022,12,24,5,31,0.3,208
2022,12,24,5,32,0.3,175
2022,12,24,5,33,1.2,185
2022,12,24,5,34,1,196
2022,12,24,5,35,1.5,203
2022,12,24,5,36,1.7,197
2022,12,24,5,37,0.9,179
2022,12,24,5,38,1.7,202
2022,12,24,5,39,1.7,219
2022,12,24,5,40,1.8,231
2022,12,24,5,41,0.7,217
2022,12,24,5,42,0.5,213
2022,12,24,5,43,0.6,237
2022,12,24,5,44,0.3,234
2022,12,24,5,45,0.2,232
2022,12,24,5,46,0.4,324
2022,12,24,5,47,0.2,320
2022,12,24,5,48,0.5,208
2022,12,24,5,49,0.5,209
2022,12,24,5,50,0.3,169
2022,12,24,5,51,0.4,182
2022,12,24,5,52,0.7,188
2022,12,24,5,53,0.2,186
2022,12,24,5,54,0,
2022,12,24,5,55,0.8,263
2022,12,24,5,56,0.8,248
2022,12,24,5,57,1.5,211
2022,12,24,5,58,1.8,213
2022,12,24,5,59,1.9,233
2022,12,24,6,0,1.8,226
2022,12,24,6,1,2.1,223
2022,12,24,6,2,1.9,228
2022,12,24,6,3,1.4,264
2022,12,24,6,4,2.2,214
2022,12,24,6,5,1,270
2022,12,24,6,6,1.1,260
2022,12,24,6,7,0.6,268
2022,12,24,6,8,1.4,245
2022,12,24,6,9,1,228
2022,12,24,6,10,1.1,265
2022,12,24,6,11,1.2,210
2022,12,24,6,12,1.3,227
2022,12,24,6,13,1,198
2022,12,24,6,14,1.2,209
2022,12,24,6,15,1.1,209
2022,12,24,6,16,1.3,198
2022,12,24,6,17,1.5,194
2022,12,24,6,18,1.1,219
2022,12,24,6,19,1,239
2022,12,24,6,20,1.3,235
2022,12,24,6,21,1.2,244
2022,12,24,6,22,0.9,256
2022,12,24,6,23,1.5,228
2022,12,24,6,24,1.2,235
2022,12,24,6,25,1,237
2022,12,24,6,26,1.3,233
2022,12,24,6,27,1.1,225
2022,12,24,6,28,1.5,229
2022,12,24,6,29,1.7,234
2022,12,24,6,30,1.1,224
2022,12,24,6,31,0.6,248
2022,12,24,6,32,1.4,245
2022,12,24,6,33,1.7,230
2022,12,24,6,34,1.6,239
2022,12,24,6,35,1,273
2022,12,24,6,36,1.5,232
2022,12,24,6,37,1.7,247
2022,12,24,6,38,1.6,279
2022,12,24,6,39,0.8,253
2022,12,24,6,40,1.1,267
2022,12,24,6,41,0.8,263
2022,12,24,6,42,0.9,237
2022,12,24,6,43,0.7,261
2022,12,24,6,44,0.6,239
2022,12,24,6,45,1.1,228
2022,12,24,6,46,0.8,222
2022,12,24,6,47,1.7,234
2022,12,24,6,48,1.2,260
2022,12,24,6,49,0.5,206
2022,12,24,6,50,0.7,231
2022,12,24,6,51,1.6,218
2022,12,24,6,52,1.5,200
2022,12,24,6,53,1.7,188
2022,12,24,6,54,1.3,200
2022,12,24,6,55,1.9,195
2022,12,24,6,56,1.4,199
2022,12,24,6,57,0.2,160
2022,12,24,6,58,0.5,229
2022,12,24,6,59,0.3,202
2022,12,24,7,0,1.3,163
2022,12,24,7,1,0.6,112
2022,12,24,7,2,0.5,95
2022,12,24,7,3,1.2,107
2022,12,24,7,4,1.4,105
2022,12,24,7,5,1.4,111
2022,12,24,7,6,1.1,106
2022,12,24,7,7,0.9,91
2022,12,24,7,8,1.2,82
2022,12,24,7,9,1.7,100
2022,12,24,7,10,1.7,101
2022,12,24,7,11,1.3,92
2022,12,24,7,12,1.2,92
2022,12,24,7,13,1.6,91
2022,12,24,7,14,1.6,98
2022,12,24,7,15,1.1,92
2022,12,24,7,16,0.5,95
2022,12,24,7,17,1.4,117
2022,12,24,7,18,0.7,104
2022,12,24,7,19,0.8,43
2022,12,24,7,20,1.5,84
2022,12,24,7,21,0.6,117
2022,12,24,7,22,0.8,170
2022,12,24,7,23,1.5,174
2022,12,24,7,24,1.1,157
2022,12,24,7,25,1,133
2022,12,24,7,26,0.6,28
2022,12,24,7,27,1.1,71
2022,12,24,7,28,1.5,95
2022,12,24,7,29,1.4,90
2022,12,24,7,30,1.6,95
2022,12,24,7,31,1.6,101
2022,12,24,7,32,1.2,106
2022,12,24,7,33,0.7,86
2022,12,24,7,34,0.6,85
2022,12,24,7,35,0.9,105
2022,12,24,7,36,0.9,135
2022,12,24,7,37,0.7,152
2022,12,24,7,38,0.6,132
2022,12,24,7,39,0.9,146
2022,12,24,7,40,1.8,187
2022,12,24,7,41,1.4,176
2022,12,24,7,42,1.1,209
2022,12,24,7,43,1.2,222
2022,12,24,7,44,0.6,145
2022,12,24,7,45,1.7,178
2022,12,24,7,46,1.5,190
2022,12,24,7,47,1.2,204
2022,12,24,7,48,1.8,198
2022,12,24,7,49,1.8,194
2022,12,24,7,50,2.1,199
2022,12,24,7,51,1.7,220
2022,12,24,7,52,1.8,189
2022,12,24,7,53,1.4,218
2022,12,24,7,54,1.7,225
2022,12,24,7,55,1.2,216
2022,12,24,7,56,1.4,231
2022,12,24,7,57,1.1,222
2022,12,24,7,58,1.9,247
2022,12,24,7,59,1.5,226
2022,12,24,8,0,2.3,216
2022,12,24,8,1,1.5,239
2022,12,24,8,2,1.3,243
2022,12,24,8,3,1.1,238
2022,12,24,8,4,0.7,235
2022,12,24,8,5,0.9,239
2022,12,24,8,6,0.9,245
2022,12,24,8,7,1.7,212
2022,12,24,8,8,2.1,210
2022,12,24,8,9,2.1,222
2022,12,24,8,10,2.3,209
2022,12,24,8,11,1.8,199
2022,12,24,8,12,1.9,221
2022,12,24,8,13,1.6,227
2022,12,24,8,14,1.5,225
2022,12,24,8,15,2.1,215
2022,12,24,8,16,2.3,
2022,12,24,8,17,1.9,220
2022,12,24,8,18,1.6,224
2022,12,24,8,19,1.7,221
2022,12,24,8,20,1.6,216
2022,12,24,8,21,2.4,210
2022,12,24,8,22,2.5,218
2022,12,24,8,23,2.7,211
2022,12,24,8,24,1.4,206
2022,12,24,8,25,1.8,221
2022,12,24,8,26,2.5,216
2022,12,24,8,27,1.8,229
2022,12,24,8,28,1.4,219
2022,12,24,8,29,1.1,201
2022,12,24,8,30,0.9,255
2022,12,24,8,31,0.9,248
2022,12,24,8,32,0.3,294
2022,12,24,8,33,1.2,292
2022,12,24,8,34,1.2,276
2022,12,24,8,35,1,266
2022,12,24,8,36,1.5,248
2022,12,24,8,37,1.7,223
2022,12,24,8,38,1.6,259
2022,12,24,8,39,2.1,249
2022,12,24,8,40,1.7,252
2022,12,24,8,41,2,243
2022,12,24,8,42,1.9,242
2022,12,24,8,43,2.4,288
2022,12,24,8,44,1.6,275
2022,12,24,8,45,1.3,274
2022,12,24,8,46,1.3,236
2022,12,24,8,47,1.5,210
2022,12,24,8,48,1.5,212
2022,12,24,8,49,1,219
2022,12,24,8,50,1.2,
2022,12,24,8,51,1.3,274
2022,12,24,8,52,2.1,264
2022,12,24,8,53,2.2,255
2022,12,24,8,54,1.9,257
2022,12,24,8,55,1.8,259
2022,12,24,8,56,1.7,246
2022,12,24,8,57,2.9,239
2022,12,24,8,58,2.2,233
2022,12,24,8,59,1.5,252
2022,12,24,9,0,1.1,220
2022,12,24,9,1,2.3,219
2022,12,24,9,2,1.4,215
2022,12,24,9,3,1.2,237
2022,12,24,9,4,1,243
2022,12,24,9,5,0.8,244
2022,12,24,9,6,0.7,264
2022,12,24,9,7,0.9,237
2022,12,24,9,8,0.7,251
2022,12,24,9,9,0.8,231
2022,12,24,9,10,0.8,243
2022,12,24,9,11,0.4,216
2022,12,24,9,12,0.7,225
2022,12,24,9,13,0.2,212
2022,12,24,9,14,0.4,274
2022,12,24,9,15,0.3,232
2022,12,24,9,16,0.7,239
2022,12,24,9,17,1.3,
2022,12,24,9,18,0.9,229
2022,12,24,9,19,1.5,206
2022,12,24,9,20,1,226
2022,12,24,9,21,1,219
2022,12,24,9,22,1.2,223
2022,12,24,9,23,0.6,205
2022,12,24,9,24,0.1,88
2022,12,24,9,25,0.3,61
2022,12,24,9,26,0.3,87
2022,12,24,9,27,0.3,73
2022,12,24,9,28,1,312
2022,12,24,9,29,1.5,344
2022,12,24,9,30,0.8,243
2022,12,24,9,31,1.2,219
2022,12,24,9,32,2,183
2022,12,24,9,33,1.8,169
2022,12,24,9,34,1.9,190
2022,12,24,9,35,1.4,193
2022,12,24,9,36,1.7,196
2022,12,24,9,37,1.7,185
2022,12,24,9,38,1.4,216
2022,12,24,9,39,2.2,213
2022,12,24,9,40,1.6,210
2022,12,24,9,41,0.2,225
2022,12,24,9,42,0.5,282
2022,12,24,9,43,0.1,294
2022,12,24,9,44,0,
2022,12,24,9,45,0.1,323
2022,12,24,9,46,0,180
2022,12,24,9,47,0,
2022,12,24,9,48,0,
2022,12,24,9,49,0,208
2022,12,24,9,50,0.4,194
2022,12,24,9,51,1.4,195
2022,12,24,9,52,2.2,217
2022,12,24,9,53,1.7,217
2022,12,24,9,54,2.4,223
2022,12,24,9,55,2.9,216
2022,12,24,9,56,2.6,219
2022,12,24,9,57,2.7,234
2022,12,24,9,58,2.8,229
2022,12,24,9,59,2.6,239
2022,12,24,10,0,2.9,269
2022,12,24,10,1,2.9,238
2022,12,24,10,2,2.1,243
2022,12,24,10,3,1.9,233
2022,12,24,10,4,1.7,233
2022,12,24,10,5,2.7,238
2022,12,24,10,6,2.2,250
2022,12,24,10,7,2,225
2022,12,24,10,8,2.9,232
2022,12,24,10,9,2.1,251
2022,12,24,10,10,1.6,282
2022,12,24,10,11,1.4,289
2022,12,24,10,12,1.5,304
2022,12,24,10,13,1.5,298
2022,12,24,10,14,1.7,294
2022,12,24,10,15,1.8,295
2022,12,24,10,16,2.2,304
2022,12,24,10,17,2.3,305
2022,12,24,10,18,1.8,305
2022,12,24,10,19,1.8,294
2022,12,24,10,20,1.7,266
2022,12,24,10,21,2,257
2022,12,24,10,22,0.8,265
2022,12,24,10,23,1.2,274
2022,12,24,10,24,1.4,258
2022,12,24,10,25,1.9,254
2022,12,24,10,26,2.2,246
2022,12,24,10,27,1.9,247
2022,12,24,10,28,2.3,266
2022,12,24,10,29,2,237
2022,12,24,10,30,1.9,256
2022,12,24,10,31,1.7,243
2022,12,24,10,32,1.1,246
2022,12,24,10,33,2.2,304
2022,12,24,10,34,1.5,303
2022,12,24,10,35,1.2,286
2022,12,24,10,36,1.7,294
2022,12,24,10,37,2.7,317
2022,12,24,10,38,1.4,262
2022,12,24,10,39,1.7,249
2022,12,24,10,40,2.8,264
2022,12,24,10,41,2.4,222
2022,12,24,10,42,2.4,260
2022,12,24,10,43,3,303
2022,12,24,10,44,1.6,279
2022,12,24,10,45,1.6,255
2022,12,24,10,46,0.9,315
2022,12,24,10,47,1.5,277
2022,12,24,10,48,2.4,299
2022,12,24,10,49,1.4,261
2022,12,24,10,50,1.6,276
2022,12,24,10,51,1.6,244
2022,12,24,10,52,1.4,282
2022,12,24,10,53,1.7,241
2022,12,24,10,54,2,238
2022,12,24,10,55,1.9,233
2022,12,24,10,56,1.9,239
2022,12,24,10,57,2.5,255
2022,12,24,10,58,2.1,258
2022,12,24,10,59,2.1,
2022,12,24,11,0,2,249
2022,12,24,11,1,2.8,230
2022,12,24,11,2,2.4,241
2022,12,24,11,3,2.8,233
2022,12,24,11,4,1.9,261
2022,12,24,11,5,1.2,266
2022,12,24,11,6,1.8,256
2022,12,24,11,7,2.5,236
2022,12,24,11,8,1.9,255
2022,12,24,11,9,2.7,244
2022,12,24,11,10,2.1,240
2022,12,24,11,11,2.2,258
2022,12,24,11,12,2.4,264
2022,12,24,11,13,2.1,260
2022,12,24,11,14,1.6,283
2022,12,24,11,15,2,265
2022,12,24,11,16,2.5,254
2022,12,24,11,17,0.9,280
2022,12,24,11,18,1.3,266
2022,12,24,11,19,1.5,260
2022,12,24,11,20,1,281
2022,12,24,11,21,2,269
2022,12,24,11,22,1.7,269
2022,12,24,11,23,1.4,281
2022,12,24,11,24,1.5,295
